1.431500	0.003471	0.003471	0.000000
1.457763	0.003471	0.003471	0.000000
1.484025	0.003471	0.003471	0.000000
1.510288	0.003471	0.003471	0.000000
1.536551	0.003471	0.003471	0.000000
1.562813	0.003471	0.003471	0.000000
1.589076	0.003471	0.003471	0.000000
1.615338	0.003471	0.003471	0.000000
1.641601	0.003471	0.003471	0.000000
1.667864	0.003471	0.003471	0.000000
1.694126	0.003471	0.003471	0.000000
1.720389	0.003471	0.003471	0.000000
1.746652	0.003471	0.003471	0.000000
1.772914	0.003471	0.003471	0.000000
1.799177	0.003471	0.003471	0.000000
1.825439	0.003471	0.003471	0.000000
1.851702	0.003471	0.003471	0.000000
1.877965	0.003471	0.003471	0.000000
1.904227	0.003471	0.003471	0.000000
1.930490	0.003471	0.003471	0.000000
1.956753	0.003471	0.003471	0.000000
1.983015	0.003471	0.003471	0.000000
2.009278	0.003471	0.003471	0.000000
2.035540	0.003471	0.003471	0.000000
2.061803	0.003471	0.003471	0.000000
2.088066	0.003471	0.003471	0.000000
2.114328	0.003471	0.003471	0.000000
2.140591	0.003471	0.003471	0.000000
2.166854	0.003471	0.003471	0.000000
2.193116	0.003471	0.003471	0.000000
2.219379	0.003471	0.003471	0.000000
2.245641	0.003471	0.003471	0.000000
2.271904	0.003471	0.003471	0.000000
2.298167	0.003471	0.003471	0.000000
2.324429	0.003471	0.003471	0.000000
2.350692	0.003471	0.003471	0.000000
2.376955	0.003472	0.003472	0.000000
2.403217	0.003473	0.003473	0.000000
2.429480	0.003474	0.003474	0.000000
2.455742	0.003477	0.003477	0.000000
2.482005	0.003480	0.003480	0.000000
2.508268	0.003484	0.003484	0.000000
2.534530	0.003489	0.003489	0.000000
2.560793	0.003495	0.003495	0.000000
2.587056	0.003502	0.003503	0.000286
2.613318	0.003510	0.003511	0.000285
2.639581	0.003520	0.003521	0.000284
2.665843	0.003533	0.003535	0.000566
2.692106	0.003551	0.003553	0.000563
2.718369	0.003572	0.003574	0.000560
2.744631	0.003597	0.003598	0.000278
2.770894	0.003625	0.003625	0.000000
2.797157	0.003654	0.003655	0.000274
2.823419	0.003686	0.003686	0.000000
2.849682	0.003720	0.003719	0.000269
2.875944	0.003754	0.003754	0.000000
2.902207	0.003789	0.003790	0.000264
2.928470	0.003825	0.003826	0.000261
2.954732	0.003864	0.003864	0.000000
2.980995	0.003903	0.003903	0.000000
3.007258	0.003942	0.003942	0.000000
3.033520	0.003981	0.003981	0.000000
3.059783	0.004021	0.004021	0.000000
3.086045	0.004060	0.004060	0.000000
3.112308	0.004100	0.004099	0.000244
3.138571	0.004139	0.004139	0.000000
3.164833	0.004179	0.004179	0.000000
3.191096	0.004219	0.004219	0.000000
3.217359	0.004258	0.004259	0.000235
3.243621	0.004298	0.004298	0.000000
3.269884	0.004338	0.004338	0.000000
3.296146	0.004378	0.004378	0.000000
3.322409	0.004418	0.004418	0.000000
3.348672	0.004458	0.004458	0.000000
3.374934	0.004498	0.004498	0.000000
3.401197	0.004538	0.004538	0.000000
3.427460	0.004578	0.004577	0.000218
3.453722	0.004617	0.004617	0.000000
3.479985	0.004657	0.004656	0.000215
3.506247	0.004696	0.004696	0.000000
3.532510	0.004736	0.004736	0.000000
3.558773	0.004775	0.004775	0.000000
3.585035	0.004814	0.004814	0.000000
3.611298	0.004853	0.004852	0.000206
3.637561	0.004891	0.004891	0.000000
3.663823	0.004930	0.004929	0.000203
3.690086	0.004968	0.004968	0.000000
3.716348	0.005006	0.005006	0.000000
3.742611	0.005044	0.005044	0.000000
3.768874	0.005081	0.005082	0.000197
3.795136	0.005119	0.005119	0.000000
3.821399	0.005156	0.005156	0.000000
3.847662	0.005193	0.005193	0.000000
3.873924	0.005229	0.005229	0.000000
3.900187	0.005266	0.005266	0.000000
3.926449	0.005302	0.005302	0.000000
3.952712	0.005338	0.005338	0.000000
3.978975	0.005374	0.005374	0.000000
4.005237	0.005409	0.005409	0.000000
4.031500	0.005444	0.005444	0.000000
